,client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation,age_group
29349,4415316,5.25,63.0,53.0,M,2.0,34486.68,0.0,3.0,Control,51-60
29350,8014998,4.833333333333333,58.0,53.0,U,2.0,65629.83,6.0,9.0,Control,51-60
29351,3932330,6.5,78.0,31.5,U,3.0,70201.48999999999,6.0,9.0,Test,31-40
29352,7439738,8.666666666666666,104.0,68.0,M,2.0,51945.75,0.0,3.0,Control,61-70
29353,4381659,12.416666666666666,149.0,75.0,M,2.0,43193.85,5.0,8.0,Test,70+
29354,669941,11.833333333333334,142.0,61.0,M,2.0,123649.82,3.0,6.0,Test,61-70
29355,7875206,24.0,288.0,59.0,F,3.0,230488.5,4.0,8.0,Control,51-60
29356,1779552,23.916666666666668,287.0,22.5,F,2.0,36386.68,1.0,4.0,Test,0-30
29357,1986643,22.75,273.0,51.0,M,2.0,50762.58,1.0,5.0,Control,51-60
29358,708151,22.666666666666668,272.0,56.0,F,2.0,35482.909999999996,1.0,4.0,Control,51-60
29359,3077416,21.166666666666668,254.0,46.0,F,2.0,82106.97,6.0,9.0,Control,41-50
29360,5356066,21.083333333333332,253.0,50.0,F,2.0,67893.73,2.0,5.0,Test,41-50
29361,8341255,20.25,243.0,17.5,M,2.0,29913.51,2.0,5.0,Control,0-30
29362,9621690,20.833333333333332,250.0,51.5,F,2.0,293686.51,3.0,6.0,Test,51-60
29363,9020075,5.833333333333333,70.0,24.5,F,2.0,29820.08,0.0,3.0,Control,0-30
29364,872083,9.916666666666666,119.0,29.0,F,2.0,70584.98999999999,1.0,4.0,Test,0-30
29365,2942905,32.916666666666664,395.0,55.5,M,2.0,92952.82,1.0,4.0,Control,51-60
29366,5878965,6.0,72.0,49.5,U,3.0,118051.99,4.0,7.0,Control,41-50
29367,1393419,12.833333333333334,154.0,58.0,M,3.0,64708.21,4.0,7.0,Control,51-60
29368,6122432,34.166666666666664,410.0,29.5,M,3.0,36521.6,6.0,9.0,Control,0-30
29369,7337415,33.0,396.0,68.5,M,2.0,88542.78,0.0,3.0,Test,61-70
29370,2497451,9.916666666666666,119.0,43.5,M,2.0,53261.22,0.0,3.0,Control,41-50
29371,244283,10.666666666666666,128.0,24.0,F,2.0,183893.96,6.0,9.0,Test,0-30
29372,8032762,9.416666666666666,113.0,37.5,U,2.0,23914.199999999997,1.0,4.0,Control,31-40
29373,842300,20.0,240.0,61.0,M,2.0,24599.929999999997,2.0,5.0,Control,61-70
29374,6749393,15.083333333333334,181.0,47.5,U,3.0,48321.45,3.0,6.0,Test,41-50
29375,1437067,9.833333333333334,118.0,60.5,M,2.0,32525.87,2.0,5.0,Test,61-70
29376,5128721,7.0,84.0,29.5,F,2.0,39857.11,2.0,5.0,Test,0-30
29377,6829825,12.833333333333334,154.0,40.0,F,2.0,36534.18,6.0,9.0,Control,31-40
29378,1114974,12.5,150.0,29.5,M,2.0,81390.18,2.0,5.0,Test,0-30
29379,54477,11.333333333333334,136.0,34.0,F,2.0,28455.07,3.0,6.0,Control,31-40
29380,3819593,6.833333333333333,82.0,31.0,U,2.0,82882.98,6.0,9.0,Test,31-40
29381,9680717,9.666666666666666,116.0,70.5,F,2.0,55117.869999999995,6.0,9.0,Test,70+
29382,9554182,9.5,114.0,43.0,M,2.0,109494.23,1.0,4.0,Control,41-50
29383,4524947,12.666666666666666,152.0,45.0,F,2.0,177375.72999999998,1.0,4.0,Control,41-50
29384,5336797,5.5,66.0,26.5,U,3.0,62579.78,6.0,9.0,Test,0-30
29385,9893114,4.916666666666667,59.0,28.0,U,3.0,47604.36,1.0,4.0,Test,0-30
29386,7121165,6.0,72.0,35.0,U,2.0,49168.53999999999,2.0,5.0,Control,31-40
29387,3181060,7.916666666666667,95.0,70.5,U,3.0,148678.64,1.0,4.0,Control,70+
29388,9329051,5.833333333333333,70.0,28.5,U,2.0,26860.15,6.0,9.0,Control,0-30
29389,4444161,6.166666666666667,74.0,24.5,M,2.0,45729.92,6.0,9.0,Test,0-30
29390,7308535,5.583333333333333,67.0,34.0,U,2.0,37477.869999999995,0.0,3.0,Control,31-40
29391,2788385,15.75,189.0,49.5,M,2.0,29763.64,0.0,3.0,Test,41-50
29392,4184831,14.416666666666666,173.0,31.5,M,2.0,83098.01,3.0,6.0,Test,31-40
29393,8918002,22.083333333333332,265.0,85.5,M,2.0,105183.61,3.0,7.0,Test,70+
29394,7159825,6.25,75.0,58.5,U,2.0,461188.08,6.0,9.0,Test,51-60
29395,620734,5.5,66.0,59.0,U,2.0,51625.72,1.0,4.0,Control,51-60
29396,3332497,8.583333333333334,103.0,27.0,U,2.0,30182.48,0.0,3.0,Control,0-30
29397,1186716,4.166666666666667,50.0,25.5,U,3.0,30897.46,4.0,7.0,Test,0-30
29398,7975145,7.583333333333333,91.0,84.5,U,2.0,74839.33,5.0,8.0,Test,70+
29399,2353480,6.333333333333333,76.0,34.0,U,2.0,27212.859999999997,2.0,5.0,Control,31-40
29400,7159204,6.666666666666667,80.0,53.0,U,2.0,43468.59,5.0,8.0,Control,51-60
29401,6409012,5.0,60.0,32.5,U,3.0,75685.83,5.0,8.0,Control,31-40
29402,7142986,32.916666666666664,395.0,28.5,F,2.0,35001.85,6.0,9.0,Test,0-30
29403,2015570,7.5,90.0,49.0,F,2.0,24036.82,1.0,4.0,Control,41-50
29404,3610897,4.833333333333333,58.0,31.0,U,2.0,34462.77,0.0,3.0,Control,31-40
29405,3629058,15.5,186.0,24.5,M,2.0,106557.48,5.0,8.0,Test,0-30
29406,5800745,6.75,81.0,30.5,U,2.0,28540.35,6.0,9.0,Control,31-40
29407,6512974,12.833333333333334,154.0,30.5,F,2.0,30800.359999999997,0.0,3.0,Test,31-40
29408,5698909,7.083333333333333,85.0,62.5,U,3.0,381072.58,2.0,5.0,Test,61-70
29409,4609253,10.833333333333334,130.0,28.0,F,2.0,43097.48,0.0,3.0,Test,0-30
29410,5696946,5.916666666666667,71.0,25.0,M,2.0,62444.7,2.0,5.0,Control,0-30
29411,4799675,14.833333333333334,178.0,67.0,F,2.0,66526.20999999999,3.0,6.0,Control,61-70
29412,24572,6.0,72.0,23.5,F,2.0,52351.16,3.0,6.0,Test,0-30
29413,1856397,12.916666666666666,155.0,26.5,F,2.0,44299.08,3.0,6.0,Test,0-30
29414,6796179,50.166666666666664,602.0,70.5,M,2.0,39803.55,0.0,3.0,Control,70+
29415,4775646,15.833333333333334,190.0,42.0,F,2.0,67093.07,0.0,3.0,Test,41-50
29416,3123323,24.833333333333332,298.0,41.0,M,2.0,83701.06,0.0,3.0,Control,41-50
29417,3990333,24.333333333333332,292.0,50.0,M,3.0,1016798.17,4.0,7.0,Test,41-50
29418,7148421,21.166666666666668,254.0,61.5,M,2.0,46081.8,0.0,3.0,Control,61-70
29419,7460349,21.0,252.0,52.5,F,3.0,525599.27,5.0,8.0,Control,51-60
29420,7753059,20.833333333333332,250.0,40.0,F,3.0,65554.78,2.0,5.0,Control,31-40
29421,4757684,20.5,246.0,67.0,F,2.0,350199.23,6.0,9.0,Test,61-70
29422,4375103,18.5,222.0,51.5,M,2.0,65456.28,6.0,9.0,Control,51-60
29423,3615899,17.0,204.0,65.5,F,3.0,292588.07,5.0,8.0,Control,61-70
29424,2959977,15.0,180.0,34.5,M,2.0,31324.25,6.0,9.0,Test,31-40
29425,4491046,12.833333333333334,154.0,38.5,M,2.0,69803.51,0.0,3.0,Control,31-40
29426,5806372,8.333333333333334,100.0,53.5,U,2.0,62658.0,2.0,5.0,Control,51-60
29427,6672662,6.416666666666667,77.0,65.5,U,2.0,367420.59,2.0,5.0,Control,61-70
29428,6114886,5.583333333333333,67.0,56.0,U,2.0,43149.6,0.0,3.0,Test,51-60
29429,2949523,6.333333333333333,76.0,32.5,U,2.0,31813.359999999997,1.0,4.0,Control,31-40
29430,6836764,4.833333333333333,58.0,62.0,U,2.0,49265.89,3.0,6.0,Control,61-70
29431,8816721,7.166666666666667,86.0,29.5,U,3.0,122373.26,4.0,7.0,Test,0-30
29432,3469824,16.083333333333332,193.0,48.0,F,2.0,101456.76,0.0,3.0,Control,41-50
29433,5869101,8.416666666666666,101.0,84.0,U,2.0,49868.61,0.0,3.0,Control,70+
29434,8908352,6.916666666666667,83.0,32.0,U,2.0,43136.86,3.0,6.0,Control,31-40
29435,4898495,8.0,96.0,64.0,U,2.0,48144.899999999994,3.0,6.0,Test,61-70
29436,6365618,20.333333333333332,244.0,32.5,M,2.0,41946.99,0.0,3.0,Test,31-40
29437,1935706,5.833333333333333,70.0,58.0,U,2.0,47586.03999999999,5.0,8.0,Test,51-60
29438,7426976,10.083333333333334,121.0,75.0,F,2.0,35547.14,6.0,9.0,Control,70+
29439,1408318,6.416666666666667,77.0,53.5,U,2.0,60077.16,0.0,3.0,Control,51-60
29440,9114215,2.9166666666666665,35.0,61.0,U,3.0,51466.09,4.0,7.0,Control,61-70
29441,9837465,15.416666666666666,185.0,42.0,F,2.0,101818.49,2.0,5.0,Test,41-50
29442,5276734,4.0,48.0,21.5,U,2.0,28886.43,6.0,9.0,Test,0-30
29443,9278415,11.583333333333334,139.0,55.5,M,2.0,127037.37,0.0,3.0,Test,51-60
29444,8231344,14.0,168.0,50.5,M,3.0,179447.41999999998,2.0,5.0,Test,51-60
29445,1839549,30.083333333333332,361.0,64.5,M,4.0,554106.26,6.0,9.0,Test,61-70
29446,3246008,7.666666666666667,92.0,36.5,U,3.0,61061.7,5.0,8.0,Test,31-40
29447,5118059,9.833333333333334,118.0,35.0,M,2.0,45767.33,0.0,3.0,Test,31-40
29448,8842388,6.583333333333333,79.0,53.5,U,3.0,86078.39,6.0,9.0,Control,51-60
29449,5937094,8.166666666666666,98.0,26.5,U,2.0,42096.509999999995,1.0,4.0,Control,0-30
29450,1275302,10.583333333333334,127.0,62.5,M,3.0,33460.84,6.0,9.0,Test,61-70
29451,520539,3.5833333333333335,43.0,22.5,U,2.0,34964.2,6.0,9.0,Test,0-30
29452,5413866,7.416666666666667,89.0,71.5,U,2.0,85448.38,3.0,6.0,Control,70+
29453,6195250,11.083333333333334,133.0,46.0,F,2.0,238814.65,5.0,8.0,Control,41-50
29454,6811542,4.916666666666667,59.0,59.0,U,2.0,1011057.41,4.0,7.0,Test,51-60
29455,8434418,16.333333333333332,196.0,40.5,M,2.0,24301.9,1.0,4.0,Control,41-50
29456,1460789,15.916666666666666,191.0,53.0,F,2.0,210150.14,6.0,9.0,Test,51-60
29457,6304582,7.0,84.0,31.0,M,2.0,35270.42,6.0,9.0,Test,31-40
29458,4605489,16.5,198.0,72.5,F,2.0,153374.07,2.0,5.0,Test,70+
29459,1537101,17.166666666666668,206.0,41.0,F,2.0,38124.67,6.0,9.0,Test,41-50
29460,5781709,7.333333333333333,88.0,29.5,U,2.0,81454.39,3.0,6.0,Control,0-30
29461,1276349,5.916666666666667,71.0,38.0,U,2.0,31173.339999999997,2.0,5.0,Control,31-40
29462,8980102,6.333333333333333,76.0,66.5,F,2.0,343149.61,6.0,9.0,Control,61-70
29463,500488,12.083333333333334,145.0,63.5,F,2.0,45608.369999999995,6.0,9.0,Test,61-70
29464,3922923,15.833333333333334,190.0,48.0,M,2.0,64698.61,6.0,9.0,Control,41-50
29465,5783222,10.833333333333334,130.0,42.0,F,2.0,80773.1,3.0,6.0,Control,41-50
29466,6669699,22.416666666666668,269.0,70.5,M,4.0,398907.31,6.0,9.0,Control,70+
29467,8067039,22.166666666666668,266.0,30.5,M,2.0,37087.02,4.0,7.0,Control,31-40
29468,7368906,21.083333333333332,253.0,66.0,F,2.0,162474.01,0.0,4.0,Test,61-70
29469,5896881,7.833333333333333,94.0,66.0,U,2.0,80040.83,3.0,6.0,Control,61-70
29470,7392339,7.166666666666667,86.0,36.5,U,3.0,219492.15999999997,6.0,9.0,Test,31-40
29471,9313352,15.5,186.0,44.5,F,2.0,54503.35,1.0,4.0,Control,41-50
29472,6455281,13.75,165.0,51.5,F,2.0,31962.49,2.0,5.0,Control,51-60
29473,4150996,14.833333333333334,178.0,44.5,F,2.0,219641.8,1.0,4.0,Test,41-50
29474,7885840,11.833333333333334,142.0,37.5,M,2.0,57602.96,2.0,5.0,Test,31-40
29475,1236753,6.916666666666667,83.0,27.5,F,2.0,29688.51,1.0,4.0,Test,0-30
29476,8386668,4.75,57.0,57.0,U,2.0,28602.64,3.0,6.0,Control,51-60
29477,8060635,5.833333333333333,70.0,34.5,F,2.0,59879.5,1.0,4.0,Test,31-40
29478,2545205,4.833333333333333,58.0,33.5,U,2.0,27727.53,0.0,3.0,Control,31-40
29479,1961944,5.083333333333333,61.0,47.5,M,3.0,125161.22,6.0,9.0,Control,41-50
29480,5027912,6.5,78.0,52.5,U,2.0,75738.03,1.0,4.0,Control,51-60
29481,6972473,15.083333333333334,181.0,48.5,M,2.0,88381.86,2.0,5.0,Control,41-50
29482,2277300,9.166666666666666,110.0,63.5,M,2.0,126715.94,1.0,4.0,Test,61-70
29483,4871666,11.0,132.0,29.5,M,2.0,39266.42,6.0,9.0,Test,0-30
29484,5738449,6.166666666666667,74.0,55.5,M,2.0,408409.36,6.0,9.0,Test,51-60
29485,2190540,12.583333333333334,151.0,34.0,F,3.0,44544.45,0.0,3.0,Control,31-40
29486,440279,14.083333333333334,169.0,56.0,M,2.0,141317.7,1.0,4.0,Control,51-60
29487,3617710,6.916666666666667,83.0,50.5,M,3.0,226459.44,4.0,7.0,Control,51-60
29488,2154888,11.0,132.0,74.0,F,2.0,37851.509999999995,5.0,8.0,Control,70+
29489,9948277,8.083333333333334,97.0,30.0,M,2.0,49390.92,6.0,9.0,Control,0-30
29490,9659987,19.0,228.0,46.0,M,3.0,29778.409999999996,3.0,6.0,Test,41-50
29491,8632535,12.083333333333334,145.0,38.0,M,2.0,42097.53999999999,0.0,3.0,Test,31-40
29492,4023943,16.166666666666668,194.0,58.5,F,2.0,69194.4,6.0,9.0,Control,51-60
29493,219038,16.916666666666668,203.0,45.0,F,2.0,28225.699999999997,1.0,4.0,Test,41-50
29494,5352278,5.583333333333333,67.0,44.0,U,2.0,25093.16,0.0,3.0,Control,41-50
29495,8596009,8.833333333333334,106.0,26.5,F,2.0,38241.96,3.0,6.0,Control,0-30
29496,6218205,6.833333333333333,82.0,30.0,U,2.0,59620.52,1.0,4.0,Test,0-30
29497,3974337,13.5,162.0,52.5,F,2.0,236459.18,6.0,9.0,Control,51-60
29498,5429840,7.25,87.0,24.5,U,2.0,50218.17,1.0,4.0,Test,0-30
29499,3906199,6.75,81.0,30.5,U,3.0,82289.45,6.0,9.0,Control,31-40
29500,2304722,6.833333333333333,82.0,31.0,U,3.0,63596.57,0.0,3.0,Test,31-40
29501,7192763,16.25,195.0,76.0,M,2.0,59974.8,1.0,5.0,Control,70+
29502,5410614,7.5,90.0,29.5,U,2.0,31197.23,1.0,4.0,Control,0-30
29503,3797600,16.0,192.0,60.0,M,2.0,47338.31,3.0,6.0,Control,51-60
29504,8497122,15.0,180.0,47.0,M,2.0,34329.19,1.0,4.0,Control,41-50
29505,4820142,15.0,180.0,43.5,M,2.0,241008.17,0.0,3.0,Control,41-50
29506,3875511,4.833333333333333,58.0,46.5,U,2.0,45126.47,6.0,9.0,Test,41-50
29507,7025660,13.5,162.0,60.5,M,2.0,27904.31,0.0,3.0,Control,61-70
29508,3722835,4.833333333333333,58.0,57.0,U,2.0,26232.629999999997,6.0,9.0,Test,51-60
29509,7935979,14.0,168.0,56.5,F,2.0,65352.5,6.0,9.0,Control,51-60
29510,889211,15.833333333333334,190.0,61.5,F,2.0,196403.52999999997,4.0,7.0,Test,61-70
29511,7352531,27.833333333333332,334.0,78.5,M,2.0,173925.90000000002,2.0,5.0,Control,70+
29512,7456717,4.5,54.0,60.0,F,2.0,50295.33,2.0,5.0,Control,51-60
29513,2526016,5.833333333333333,70.0,53.5,U,2.0,57610.04,1.0,4.0,Test,51-60
29514,7008613,4.75,57.0,46.0,U,3.0,916050.06,0.0,3.0,Control,41-50
29515,9204346,8.666666666666666,104.0,45.5,F,2.0,159545.94,3.0,6.0,Test,41-50
29516,9824704,14.916666666666666,179.0,58.0,F,3.0,173862.40000000002,5.0,8.0,Test,51-60
29517,6260538,28.333333333333332,340.0,70.0,F,2.0,163223.3,6.0,9.0,Test,61-70
29518,7739059,5.25,63.0,32.5,F,2.0,37830.42,2.0,5.0,Test,31-40
29519,4477529,11.833333333333334,142.0,69.5,M,2.0,424752.89,6.0,9.0,Test,61-70
29520,8679798,24.75,297.0,68.5,U,3.0,255695.82,3.0,6.0,Test,61-70
29521,7076901,24.5,294.0,38.5,F,2.0,245653.71999999997,1.0,4.0,Control,31-40
29522,3466102,23.0,276.0,67.5,F,3.0,95745.83,2.0,5.0,Control,61-70
29523,5213398,19.333333333333332,232.0,28.0,M,3.0,50789.75,2.0,5.0,Test,0-30
29524,4188605,16.583333333333332,199.0,39.5,F,2.0,25041.42,1.0,4.0,Test,31-40
29525,6798048,34.833333333333336,418.0,81.5,M,2.0,161098.40999999997,6.0,9.0,Test,70+
29526,2335093,9.75,117.0,62.0,M,2.0,23790.24,3.0,6.0,Test,61-70
29527,3901907,15.666666666666666,188.0,86.5,F,2.0,34924.659999999996,3.0,6.0,Test,70+
29528,9249926,8.416666666666666,101.0,61.5,M,2.0,150149.77000000002,2.0,5.0,Test,61-70
29529,5294264,6.916666666666667,83.0,31.0,U,2.0,26234.629999999997,0.0,3.0,Test,31-40
29530,7290940,12.166666666666666,146.0,36.0,F,3.0,214397.4,4.0,7.0,Test,31-40
29531,4456851,7.75,93.0,61.5,U,2.0,87589.76,6.0,9.0,Test,61-70
29532,6632249,6.916666666666667,83.0,38.5,U,2.0,99512.51,3.0,6.0,Test,31-40
29533,4476797,17.166666666666668,206.0,57.0,F,2.0,27572.789999999997,0.0,3.0,Test,51-60
29534,8713049,6.833333333333333,82.0,26.0,U,2.0,62687.49,1.0,4.0,Control,0-30
29535,1927858,14.583333333333334,175.0,51.0,M,2.0,94385.49,6.0,9.0,Test,51-60
29536,8595230,7.0,84.0,29.0,U,3.0,77941.78,5.0,8.0,Control,0-30
29537,8509607,12.5,150.0,60.0,M,2.0,183340.33,2.0,5.0,Control,51-60
29538,4397578,14.0,168.0,32.5,M,2.0,100224.47,0.0,3.0,Test,31-40
29539,9814812,7.5,90.0,44.5,U,2.0,104775.85,0.0,3.0,Test,41-50
29540,4818573,5.5,66.0,71.5,U,2.0,91540.04,6.0,9.0,Control,70+
29541,5763507,12.833333333333334,154.0,53.0,F,2.0,29806.589999999997,0.0,3.0,Control,51-60
29542,8247035,6.666666666666667,80.0,44.5,U,3.0,1136881.3299999998,2.0,5.0,Control,41-50
29543,2866462,7.333333333333333,88.0,53.0,U,2.0,266410.71,6.0,9.0,Control,51-60
29544,1223307,5.75,69.0,21.0,U,2.0,31516.0,3.0,6.0,Control,0-30
29545,7685002,29.916666666666668,359.0,51.5,F,6.0,464439.8,6.0,9.0,Test,51-60
29546,7312250,3.4166666666666665,41.0,78.0,F,2.0,222550.98,1.0,4.0,Control,70+
29547,4103576,6.416666666666667,77.0,72.0,U,2.0,42784.03,2.0,5.0,Test,70+
29548,8458014,16.916666666666668,203.0,48.0,M,2.0,41962.95,6.0,9.0,Control,41-50
29549,2786437,14.833333333333334,178.0,44.5,M,2.0,85329.95,1.0,4.0,Control,41-50
29550,3835687,14.333333333333334,172.0,57.0,M,2.0,28164.74,5.0,8.0,Test,51-60
29551,9463951,5.583333333333333,67.0,24.0,U,2.0,32274.43,2.0,5.0,Control,0-30
29552,725801,26.083333333333332,313.0,71.0,F,4.0,764661.9400000001,2.0,5.0,Control,70+
29553,422464,5.75,69.0,37.5,U,2.0,33077.69,0.0,3.0,Test,31-40
29554,6254968,14.583333333333334,175.0,61.0,M,2.0,50044.07,6.0,9.0,Test,61-70
29555,454148,15.333333333333334,184.0,54.0,F,2.0,257763.5,1.0,4.0,Control,51-60
29556,5512185,10.916666666666666,131.0,27.5,M,2.0,65585.20999999999,2.0,5.0,Test,0-30
29557,2905387,6.083333333333333,73.0,24.5,U,3.0,96870.03,4.0,7.0,Test,0-30
29558,7393980,5.916666666666667,71.0,22.5,U,2.0,53649.83,6.0,9.0,Test,0-30
29559,7097274,8.0,96.0,58.5,U,3.0,81958.37,3.0,6.0,Test,51-60
29560,5643467,16.833333333333332,202.0,37.0,F,2.0,49258.2,2.0,5.0,Test,31-40
29561,6032443,14.083333333333334,169.0,58.0,M,2.0,44280.88,3.0,6.0,Test,51-60
29562,2316460,15.25,183.0,50.5,F,2.0,535460.51,2.0,5.0,Control,51-60
29563,9525223,19.0,228.0,66.5,M,2.0,167681.15000000002,6.0,9.0,Control,61-70
29564,6183060,15.166666666666666,182.0,58.0,F,2.0,28285.14,1.0,4.0,Test,51-60
29565,675128,8.833333333333334,106.0,39.5,M,2.0,31463.57,2.0,5.0,Test,31-40
29566,9227588,9.666666666666666,116.0,40.5,M,2.0,82991.5,4.0,7.0,Test,41-50
29567,2380332,16.833333333333332,202.0,53.0,M,2.0,385919.33,6.0,9.0,Test,51-60
29568,1963605,6.833333333333333,82.0,27.0,M,2.0,62050.8,6.0,9.0,Control,0-30
29569,3552115,8.0,96.0,40.0,U,2.0,36232.42,5.0,8.0,Control,31-40
29570,5929521,10.25,123.0,31.0,M,2.0,69616.38,6.0,9.0,Control,31-40
29571,1390847,5.0,60.0,27.5,U,2.0,198271.95,3.0,6.0,Control,0-30
29572,2603992,23.75,285.0,73.5,M,3.0,812785.9800000001,6.0,9.0,Control,70+
29573,3366060,23.333333333333332,280.0,74.0,F,2.0,109287.02,0.0,3.0,Test,70+
29574,1768518,26.833333333333332,322.0,64.5,M,3.0,176623.38,5.0,8.0,Control,61-70
29575,2882702,20.833333333333332,250.0,44.0,F,2.0,35326.46,0.0,3.0,Control,41-50
29576,4863666,20.0,240.0,23.5,M,3.0,53610.6,6.0,9.0,Test,0-30
29577,6636152,15.166666666666666,182.0,39.0,F,2.0,146053.28999999998,3.0,6.0,Control,31-40
29578,4119453,6.0,72.0,44.5,M,2.0,43589.07,5.0,8.0,Control,41-50
29579,4525663,16.166666666666668,194.0,56.5,M,2.0,341736.35,5.0,8.0,Test,51-60
29580,626497,5.833333333333333,70.0,52.5,U,2.0,54069.83,1.0,4.0,Test,51-60
29581,5018692,13.583333333333334,163.0,29.5,M,2.0,39097.0,3.0,6.0,Test,0-30
29582,5336150,4.833333333333333,58.0,37.0,U,2.0,56511.78999999999,0.0,3.0,Control,31-40
29583,5019409,12.583333333333334,151.0,58.5,F,2.0,53737.66,1.0,4.0,Test,51-60
29584,4473377,15.75,189.0,36.5,M,2.0,69078.51,0.0,3.0,Control,31-40
29585,9334788,4.833333333333333,58.0,40.5,U,2.0,34489.31,2.0,5.0,Control,41-50
29586,3071382,30.833333333333332,370.0,72.0,U,2.0,141960.59,5.0,8.0,Control,70+
29587,9089095,8.083333333333334,97.0,31.5,U,2.0,30262.339999999997,2.0,5.0,Test,31-40
29588,5239805,15.333333333333334,184.0,64.5,M,2.0,47064.52,4.0,7.0,Test,61-70
29589,3930546,8.583333333333334,103.0,53.0,U,2.0,27019.089999999997,4.0,7.0,Control,51-60
29590,9040655,13.75,165.0,62.0,M,2.0,112765.13,4.0,7.0,Control,61-70
29591,1868192,9.0,108.0,33.0,U,2.0,51058.649999999994,2.0,5.0,Test,31-40
29592,8363289,19.666666666666668,236.0,57.0,M,2.0,43464.36,6.0,9.0,Control,51-60
29593,2359936,8.5,102.0,60.5,U,2.0,66209.68,0.0,3.0,Test,61-70
29594,8065299,13.083333333333334,157.0,28.0,U,2.0,25774.1,1.0,4.0,Control,0-30
29595,23276,13.166666666666666,158.0,67.5,M,2.0,183345.95,3.0,6.0,Control,61-70
29596,4530744,9.833333333333334,118.0,71.0,M,2.0,36324.259999999995,6.0,9.0,Control,70+
29597,8204753,8.833333333333334,106.0,49.5,F,2.0,23803.82,2.0,5.0,Test,41-50
29598,5823625,13.833333333333334,166.0,48.5,M,2.0,102600.04,0.0,3.0,Control,41-50
29599,6747182,4.833333333333333,58.0,20.5,U,2.0,34915.229999999996,1.0,4.0,Control,0-30
29600,6684024,21.583333333333332,259.0,50.5,F,2.0,26804.159999999996,2.0,5.0,Test,51-60
29601,3366593,12.916666666666666,155.0,60.5,F,2.0,42260.1,1.0,5.0,Test,61-70
29602,9340016,29.083333333333332,349.0,58.5,M,2.0,182446.43,3.0,6.0,Control,51-60
29603,5118250,9.916666666666666,119.0,49.5,F,2.0,80761.41,5.0,8.0,Test,41-50
29604,81816,8.5,102.0,51.0,U,2.0,40549.35,0.0,3.0,Control,51-60
29605,9218351,14.916666666666666,179.0,51.5,F,2.0,38876.17,2.0,5.0,Control,51-60
29606,4968760,9.583333333333334,115.0,29.5,M,3.0,172042.40999999997,5.0,8.0,Control,0-30
29607,2007632,12.333333333333334,148.0,66.5,M,2.0,92546.38,1.0,4.0,Control,61-70
29608,5268166,5.5,66.0,59.5,U,2.0,379161.82,5.0,8.0,Test,51-60
29609,8600174,16.083333333333332,193.0,71.0,M,2.0,111871.97,2.0,5.0,Test,70+
29610,9996404,10.25,123.0,30.5,M,3.0,130631.12,6.0,9.0,Control,31-40
29611,5974014,15.833333333333334,190.0,38.5,F,2.0,177215.76,0.0,3.0,Test,31-40
29612,4729376,7.333333333333333,88.0,49.0,U,3.0,2435296.9699999997,6.0,9.0,Control,41-50
29613,8652290,13.0,156.0,38.0,M,2.0,24213.6,6.0,9.0,Test,31-40
29614,9965131,4.833333333333333,58.0,18.0,U,2.0,26781.62,0.0,3.0,Control,0-30
29615,6021906,13.333333333333334,160.0,58.0,F,2.0,30137.44,0.0,3.0,Control,51-60
29616,9159121,7.916666666666667,95.0,69.0,F,2.0,62560.369999999995,1.0,4.0,Control,61-70
29617,7278489,10.833333333333334,130.0,28.5,M,2.0,68782.2,4.0,7.0,Control,0-30
29618,2757093,14.916666666666666,179.0,55.0,F,2.0,73397.13,6.0,9.0,Test,51-60
29619,7129797,6.416666666666667,77.0,61.0,M,2.0,963970.84,6.0,9.0,Test,61-70
29620,1816807,7.0,84.0,51.5,U,2.0,60390.2,2.0,5.0,Test,51-60
29621,3685546,25.833333333333332,310.0,23.5,M,2.0,32934.06,6.0,9.0,Control,0-30
29622,4514930,11.083333333333334,133.0,62.5,M,3.0,152415.63,4.0,7.0,Test,61-70
29623,7552409,9.833333333333334,118.0,24.0,M,2.0,70916.7,4.0,7.0,Test,0-30
29624,9112859,14.166666666666666,170.0,37.5,F,2.0,137292.71,4.0,7.0,Control,31-40
29625,3457070,27.75,333.0,50.0,M,2.0,48910.36,2.0,5.0,Control,41-50
29626,1948381,11.833333333333334,142.0,56.0,F,2.0,31265.159999999996,2.0,5.0,Test,51-60
29627,453167,14.333333333333334,172.0,64.0,F,2.0,24526.629999999997,3.0,6.0,Control,61-70
29628,1481142,15.166666666666666,182.0,60.0,F,2.0,43403.92,1.0,4.0,Test,51-60
29629,9134976,6.75,81.0,43.5,U,3.0,92808.67,6.0,9.0,Test,41-50
29630,8553219,10.166666666666666,122.0,32.5,F,2.0,59857.98,2.0,5.0,Test,31-40
29631,9776350,8.083333333333334,97.0,29.5,U,2.0,49516.45,1.0,4.0,Control,0-30
29632,9634441,4.916666666666667,59.0,30.5,U,2.0,50112.09,1.0,4.0,Control,31-40
29633,4353523,13.666666666666666,164.0,45.0,M,2.0,37158.509999999995,1.0,4.0,Control,41-50
29634,7703063,16.333333333333332,196.0,37.0,M,2.0,42075.59,5.0,8.0,Control,31-40
29635,9577290,8.833333333333334,106.0,30.0,F,2.0,56645.3,2.0,5.0,Control,0-30
29636,40969,7.0,84.0,49.0,U,2.0,260217.2,0.0,3.0,Test,41-50
